text,label,doc_type,source,verified,region
"Harare City Council Housing Department. Stand 8745 Budiriro, 300 sqm. a Rates Clearance Certificate is annexed. USD 2400 via bank transfer to the registered account, receipt 6103. planning consent ref. CH/PLAN/2025/2679 attached. survey Diagram No. SG 6027/2020 applies.",genuine,deed_of_transfer,synthetic,1,Budiriro
"Bulawayo City Council Housing Office. Stand 2881 Glen View, 200 sqm. council file reference CH/HOU/2026/7347. Diagram/General Plan No. SG 1142/2024, Surveyor-General's office. USD 900 to the municipal account, official numbered receipt issued.",genuine,offer_letter,synthetic,1,Glen View
"Parkridge Housing Trust. Stand 9266 Retreat, 300 sqm. regularisation is underway, occupation allowed in the meantime. USD 1500 cash only, non-refundable, balance to the treasurer.",fraudulent,offer_letter,synthetic,1,Retreat
"City of Harare Housing and Community Services Department. Stand 2656 Domboshava, 300 sqm. USD 3200 via bank transfer to the registered account, receipt 9918. issued under Deed of Grant No. 4606/2019. survey Diagram No. SG 1471/2020 applies.",genuine,offer_letter,synthetic,1,Domboshava
"Harare City Council Housing Department. Stand 4564 Glen View, 250 sqm. held under General Plan SG 2846/2018, Surveyor-General Harare. USD 1500 to the municipal account, official numbered receipt issued. council file reference CH/HOU/2026/9924.",genuine,deed_of_transfer,synthetic,1,Glen View
"Vimbai Housing Scheme. Stand 3433 Southerton, 350 sqm. title deeds will be processed once the area is regularised by council. USD 12000 cash only, non-refundable, balance to the treasurer.",fraudulent,offer_letter,synthetic,1,Southerton
"City of Harare Housing and Community Services Department. Stand 5758 Glen View, 250 sqm. Diagram/General Plan No. SG 1242/2024, Surveyor-General's office. council file reference CH/HOU/2026/2691. USD 1200 payable to the council bank account, receipt no. HCC-6613. a Rates Clearance Certificate is annexed.",genuine,offer_letter,synthetic,1,Glen View
"City of Harare Housing and Community Services Department. Stand 2591 Southlea Park, 200 sqm. council resolution CH/RES/971/2025 refers. deposit USD 1200 into the conveyancer's trust account, balance on transfer. held under General Plan SG 3184/2018, Surveyor-General Harare.",genuine,deed_of_transfer,synthetic,1,Southlea Park
"Bulawayo City Council Housing Office. Stand 1553 Hopley, 250 sqm. council file reference CH/HOU/2026/8684. held under General Plan SG 4986/2018, Surveyor-General Harare. deposit USD 1200 into the conveyancer's trust account, balance on transfer.",genuine,offer_letter,synthetic,1,Hopley
"Chitungwiza Municipality Housing Office. Stand 2918 Mabvuku, 200 sqm. survey Diagram No. SG 6634/2020 applies. planning consent ref. CH/PLAN/2025/2738 attached. registration will be lodged at the Deeds Registry, Harare. USD 1500 via bank transfer to the registered account, receipt 5004.",genuine,deed_of_transfer,synthetic,1,Mabvuku
"Vimbai Housing Scheme. Stand 3968 Southlea Park, 350 sqm. deeds will come once the area is proclaimed. allocation fee USD 3200, cash only, paid directly to the committee. ref KUB/9855 (unverified).",fraudulent,offer_letter,synthetic,1,Southlea Park
"Kubatana Housing Society. Stand 4729 Mabvuku, 200 sqm. the stand is pending council survey; you may occupy immediately. keep this letter safe as your only proof of allocation. USD 1800 cash on the day, no receipt issued.",fraudulent,offer_letter,synthetic,1,Mabvuku
"Kubatana Housing Society. Stand 1033 Budiriro, 350 sqm. USD 1200 cash on the day, no receipt issued. ref KUB/4805 (unverified). regularisation is underway, occupation allowed in the meantime.",fraudulent,offer_letter,synthetic,1,Budiriro
"Ruvimbo Yetu Housing Co-operative. Stand 82 Budiriro, 300 sqm. no need to involve a lawyer, the cooperative handles everything. USD 1200 cash on the day, no receipt issued. deeds will come once the area is proclaimed.",fraudulent,offer_letter,synthetic,1,Budiriro
"Bulawayo City Council Housing Office. Stand 975 Mabvuku, 200 sqm. Diagram/General Plan No. SG 8441/2024, Surveyor-General's office. deposit USD 1800 into the conveyancer's trust account, balance on transfer. council file reference CH/HOU/2026/425.",genuine,deed_of_transfer,synthetic,1,Mabvuku
"Excellence Stars Housing Co-op Reg No MTH/2023/2164. Stand 117 Whitecliff, 250 sqm. USD 2000 via bank transfer to the registered account, receipt 9441. Diagram/General Plan No. SG 1306/2024, Surveyor-General's office. registration verifiable at Registrar of Cooperative Societies. cession approved by council per letter CH/COOP/2025/208.",genuine,cession,synthetic,1,Whitecliff
"Garikai Land Trust. Stand 864 Retreat, 300 sqm. deposit USD 1200 to the cooperative holding account, balance negotiable. keep this letter safe as your only proof of allocation. regularisation is underway, occupation allowed in the meantime.",fraudulent,offer_letter,synthetic,1,Retreat
"Parkridge Housing Trust. Stand 7793 Epworth, 350 sqm. USD 1200 cash only, non-refundable, balance to the treasurer. papers are in progress and will follow after regularisation.",fraudulent,offer_letter,synthetic,1,Epworth
"Bantu Housing Co-operative. Stand 6763 Mabvuku, 300 sqm. the stand is pending council survey; you may occupy immediately. deposit USD 2600 to the cooperative holding account, balance negotiable.",fraudulent,offer_letter,synthetic,1,Mabvuku
"Tashinga Home Seekers Trust. Stand 707 Mabvuku, 200 sqm. title deeds will be processed once the area is regularised by council. no need to involve a lawyer, the cooperative handles everything. allocation fee USD 1500, cash only, paid directly to the committee.",fraudulent,offer_letter,synthetic,1,Mabvuku
"Bulawayo City Council Housing Office. Stand 4230 Waterfalls, 200 sqm. council resolution CH/RES/9888/2025 refers. USD 1800 payable to the council bank account, receipt no. HCC-285. survey Diagram No. SG 9686/2020 applies.",genuine,deed_of_transfer,synthetic,1,Waterfalls
"Zvikomborero Housing Co-operative Reg No ZHC/2020/7719. Stand 756 Southerton, 300 sqm. held under General Plan SG 9135/2018, Surveyor-General Harare. USD 2000 via bank transfer to the registered account, receipt 8125. issued under Deed of Grant No. 8239/2019.",genuine,cession,synthetic,1,Southerton
"Mabvuku-Tafara District Housing Office. Stand 5164 Whitecliff, 300 sqm. Diagram/General Plan No. SG 7631/2024, Surveyor-General's office. USD 8500 to the municipal account, official numbered receipt issued. council resolution CH/RES/6323/2025 refers.",genuine,deed_of_transfer,synthetic,1,Whitecliff
"Bulawayo City Council Housing Office. Stand 8160 Retreat, 300 sqm. the offer is valid for 60 days and is subject to the approved layout plan. planning consent ref. CH/PLAN/2025/4823 attached. USD 1500 to the municipal account, official numbered receipt issued. Diagram/General Plan No. SG 9695/2024, Surveyor-General's office.",genuine,offer_letter,synthetic,1,Retreat
"Zvikomborero Housing Co-operative. Stand 6545 Hopley, 350 sqm. the offer letter serves as proof of allocation while paperwork is finalised. allocation fee USD 900, cash only, paid directly to the committee.",fraudulent,offer_letter,synthetic,1,Hopley
"Harare City Council Housing Department. Stand 897 Whitecliff, 300 sqm. deposit USD 8500 into the conveyancer's trust account, balance on transfer. held under General Plan SG 5424/2018, Surveyor-General Harare. registration will be lodged at the Deeds Registry, Harare. issued under Deed of Grant No. 2198/2019.",genuine,offer_letter,synthetic,1,Whitecliff
"Vimbai Housing Scheme. Stand 6426 Retreat, 250 sqm. council has verbally approved the layout; written confirmation to follow. deposit USD 2000 to the cooperative holding account, balance negotiable.",fraudulent,offer_letter,synthetic,1,Retreat
"Parkridge Housing Trust Reg No GHH/2019/1033. Stand 3033 Caledonia, 250 sqm. deposit USD 1500 into the conveyancer's trust account, balance on transfer. held under General Plan SG 9142/2018, Surveyor-General Harare. cession approved by council per letter CH/COOP/2025/8367.",genuine,cession,synthetic,1,Caledonia
"Garikai Land Trust Reg No MTH/2020/3795. Stand 4071 Budiriro, 250 sqm. USD 8500 via bank transfer to the registered account, receipt 7189. cession approved by council per letter CH/COOP/2025/7696. Diagram/General Plan No. SG 547/2024, Surveyor-General's office. registration verifiable at Registrar of Cooperative Societies.",genuine,cession,synthetic,1,Budiriro
"Zvikomborero Housing Co-operative. Stand 1701 Whitecliff, 350 sqm. allocation fee USD 8500, cash only, paid directly to the committee. keep this letter safe as your only proof of allocation. papers are in progress and will follow after regularisation.",fraudulent,offer_letter,synthetic,1,Whitecliff
"Tashinga Home Seekers Trust Reg No ZHC/2021/1763. Stand 9476 Whitecliff, 300 sqm. USD 1800 payable to the council bank account, receipt no. HCC-2373. Diagram/General Plan No. SG 7639/2024, Surveyor-General's office. council file reference CH/HOU/2026/5478.",genuine,cession,synthetic,1,Whitecliff
"City of Harare Housing and Community Services Department. Stand 8711 Southlea Park, 250 sqm. USD 12000 payable to the council bank account, receipt no. HCC-4224. held under General Plan SG 1591/2018, Surveyor-General Harare. cession approved by council per letter CH/COOP/2025/7525.",genuine,deed_of_transfer,synthetic,1,Southlea Park
"Zvikomborero Housing Co-operative. Stand 229 Epworth, 300 sqm. papers are in progress and will follow after regularisation. ref ZVI/3329 (unverified). USD 8500 cash only, non-refundable, balance to the treasurer.",fraudulent,offer_letter,synthetic,1,Epworth
"Kubatana Housing Society. Stand 6837 Hopley, 300 sqm. USD 2000 cash on the day, no receipt issued. the stand is pending council survey; you may occupy immediately.",fraudulent,offer_letter,synthetic,1,Hopley
"Mabvuku-Tafara District Housing Office. Stand 3840 Mabvuku, 200 sqm. deposit USD 2000 into the conveyancer's trust account, balance on transfer. title deed processing will commence within 12 months of full payment. survey Diagram No. SG 3936/2020 applies. council resolution CH/RES/9645/2025 refers.",genuine,offer_letter,synthetic,1,Mabvuku
"Vimbai Housing Scheme. Stand 7489 Glen View, 250 sqm. papers are in progress and will follow after regularisation. ref PAR/4669 (unverified). USD 12000 cash on the day, no receipt issued.",fraudulent,offer_letter,synthetic,1,Glen View
"City of Harare Housing and Community Services Department. Stand 3171 Glen View, 250 sqm. deposit USD 2600 into the conveyancer's trust account, balance on transfer. planning consent ref. CH/PLAN/2025/7000 attached. the offer is valid for 60 days and is subject to the approved layout plan. Diagram/General Plan No. SG 6177/2024, Surveyor-General's office.",genuine,deed_of_transfer,synthetic,1,Glen View
"City of Harare, Town House. Stand 1169 Budiriro, 250 sqm. your conveyancer should conduct a deeds search before transfer. council resolution CH/RES/3507/2025 refers. Diagram/General Plan No. SG 4903/2024, Surveyor-General's office. USD 2400 to the municipal account, official numbered receipt issued.",genuine,deed_of_transfer,synthetic,1,Budiriro
"Vimbai Housing Scheme. Stand 6060 Southlea Park, 350 sqm. USD 3200 cash, half now and half on occupation. ref SIM/8059 (unverified). papers are in progress and will follow after regularisation.",fraudulent,offer_letter,synthetic,1,Southlea Park
"Tashinga Home Seekers Trust. Stand 7982 Mabvuku, 350 sqm. pay USD 1800 via EcoCash to the chairperson's personal number. the stand is pending council survey; you may occupy immediately.",fraudulent,offer_letter,synthetic,1,Mabvuku
"Ruvimbo Yetu Housing Co-operative. Stand 3944 Glen View, 250 sqm. pay USD 900 via EcoCash to the chairperson's personal number. papers are in progress and will follow after regularisation.",fraudulent,offer_letter,synthetic,1,Glen View
"Takaitora Nyika Co-operative. Stand 5101 Retreat, 350 sqm. USD 1500 cash only, non-refundable, balance to the treasurer. the stand is pending council survey; you may occupy immediately.",fraudulent,offer_letter,synthetic,1,Retreat
"Excellence Stars Housing Co-op. Stand 2997 Whitecliff, 250 sqm. no council stamp is required for this allocation. papers are in progress and will follow after regularisation. USD 1200 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Whitecliff
"Tariro Housing Consortium Reg No ZHC/2021/9611. Stand 5211 Budiriro, 300 sqm. survey Diagram No. SG 9267/2020 applies. deposit USD 2400 into the conveyancer's trust account, balance on transfer. planning consent ref. CH/PLAN/2025/4971 attached. registration verifiable at Registrar of Cooperative Societies.",genuine,cession,synthetic,1,Budiriro
"Harare City Council Housing Department. Stand 7361 Waterfalls, 300 sqm. USD 2000 payable to the council bank account, receipt no. HCC-2219. registration will be lodged at the Deeds Registry, Harare. issued under Deed of Grant No. 876/2019. Diagram/General Plan No. SG 7506/2024, Surveyor-General's office.",genuine,deed_of_transfer,synthetic,1,Waterfalls
"Garikai Land Trust. Stand 8733 Glen View, 200 sqm. regularisation is underway, occupation allowed in the meantime. USD 2600 cash only, non-refundable, balance to the treasurer. ref UNI/3512 (unverified).",fraudulent,offer_letter,synthetic,1,Glen View
"Ruvimbo Yetu Housing Co-operative. Stand 7643 Southlea Park, 200 sqm. USD 2000 cash only, non-refundable, balance to the treasurer. papers are in progress and will follow after regularisation.",fraudulent,offer_letter,synthetic,1,Southlea Park
